sound_id,source_url,name,username,license,duration,samplerate,channels,type,tags,description,genre_inferred,bpm,key,acoustic_electronic,voice_instrumental,music_proxy_pass,duration_pass,license_pass,analysis_available,reason
1023,https://freesound.org/people/RHumphries/sounds/1023/,RBH_Household_knife 01.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,36.8212,48000.0,2,wav,"[""household"", ""indoor"", ""knife"", ""metal"", ""scrape""]","metal knife scrape against sharpener. Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1024,https://freesound.org/people/RHumphries/sounds/1024/,RBH_Household_knife 03.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,30.4106,48000.0,2,wav,"[""household"", ""indoor"", ""knife"", ""metal"", ""scrape""]","metal knife scrape against sharpener. Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1025,https://freesound.org/people/RHumphries/sounds/1025/,RBH_Household_match 01.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,19.744,48000.0,2,wav,"[""anechoic"", ""household"", ""indoor"", ""light"", ""match""]","match pulled from book and lit x3. Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1026,https://freesound.org/people/RHumphries/sounds/1026/,RBH_Household_match 02.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,3.23725,48000.0,2,wav,"[""household"", ""indoor"", ""light"", ""match""]","match ignite, not struck against book.Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1027,https://freesound.org/people/RHumphries/sounds/1027/,RBH_Household_match 03.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,0.514583,48000.0,2,wav,"[""extinguish"", ""household"", ""indoor"", ""match"", ""minimal"", ""quiet""]","match extinguished in water. Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1028,https://freesound.org/people/RHumphries/sounds/1028/,RBH_Household_microwave.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,12.9691,48000.0,2,wav,"[""door"", ""household"", ""indoor"", ""microwave""]","microwave door opened and closed x3Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1029,https://freesound.org/people/RHumphries/sounds/1029/,RBH_Household_oven door.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,13.8024,48000.0,2,wav,"[""door"", ""household"", ""indoor"", ""oven""]","oven door opened and closed x2Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1030,https://freesound.org/people/RHumphries/sounds/1030/,RBH_Household_peppermill 01.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,17.018,48000.0,2,wav,"[""grind"", ""household"", ""indoor"", ""peppermill""]","peppermill grinding pepper. Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1031,https://freesound.org/people/RHumphries/sounds/1031/,RBH_Household_peppermill 02.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,11.8399,48000.0,2,wav,"[""grind"", ""household"", ""indoor"", ""peppermill""]","peppermill grinding pepperStereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1032,https://freesound.org/people/RHumphries/sounds/1032/,RBH_Household_phone ring.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,2.29044,48000.0,2,wav,"[""bell"", ""household"", ""ring"", ""telephone""]","telephone ring with a real bellStereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1033,https://freesound.org/people/RHumphries/sounds/1033/,RBH_Household_refrigerator.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,17.6027,48000.0,2,wav,"[""door"", ""household"", ""indoor"", ""refrigerator""]","refrigerator door opened and closed x4, bottles rattling inside Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1034,https://freesound.org/people/RHumphries/sounds/1034/,RBH_Household_refrigerator2.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,9.31071,48000.0,2,wav,"[""household"", ""indoor"", ""motor"", ""refrigerator""]","refrigerator motor switch on.Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1035,https://freesound.org/people/RHumphries/sounds/1035/,RBH_Household_salt shaker.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,9.14071,48000.0,2,wav,"[""household"", ""indoor"", ""salt-shaker""]","salt shaker shaking salt.Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1036,https://freesound.org/people/RHumphries/sounds/1036/,RBH_Household_shower 01.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,84.3518,48000.0,2,wav,"[""household"", ""indoor"", ""shower"", ""water""]","shower turn on and run with simulated showering movement. reverberant.Stereo Recording, Recorded with a Zaxcom Deva II using a Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1037,https://freesound.org/people/RHumphries/sounds/1037/,RBH_Household_shower 02.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,5.27992,48000.0,2,wav,"[""household"", ""indoor"", ""shower"", ""water""]","water fall from showerheadStereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1038,https://freesound.org/people/RHumphries/sounds/1038/,RBH_Household_shower 03.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,55.9787,48000.0,2,wav,"[""household"", ""indoor"", ""shower"", ""water""]","shower turn on and run with simulated showering movement. reverberant.Stereo Recording, Recorded with a Zaxcom Deva II, and Sennheiser MKH 30 and MKH 40 as mid-side, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1039,https://freesound.org/people/RHumphries/sounds/1039/,RBH_Household_silverware.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,29.4818,48000.0,2,wav,"[""cutlery"", ""household"", ""indoor"", ""metal"", ""rattle"", ""silverware""]","silverware movement in drawer, various types.Stereo Recording, Recorded with a Zaxcom Deva II, and Senheisser MKH 30 and MKH 40 as mid-side, deoceded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1040,https://freesound.org/people/RHumphries/sounds/1040/,RBH_Household_sink 02.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,45.7814,48000.0,2,wav,"[""bathroom"", ""household"", ""indoor"", ""sink"", ""water""]","bathroom sink filling with water. mildly reverberant.Stereo Recording, Recorded with a Zaxcom Deva II, and Senheisser MKH 30 and MKH 40 as mid-side, deoceded to AB stereo.",,,,,,false,true,true,true,music_proxy
1041,https://freesound.org/people/RHumphries/sounds/1041/,RBH_Household_sink.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,44.4106,48000.0,2,wav,"[""bathroom"", ""environmental-sounds-research"", ""household"", ""indoor"", ""sink"", ""water""]","bathroom sink running and drainingStereo Recording, Recorded with a Zaxcom Deva II, and Senheisser MKH 30 and MKH 40 as mid-side, deoceded to AB stereo.",,,,,,false,true,true,true,music_proxy
1042,https://freesound.org/people/RHumphries/sounds/1042/,rbh Harley by 01.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,22.3577,48000.0,2,wav,"[""field-recording"", ""harley"", ""motorcycle"", ""outdoor"", ""pass-by""]","Harley Davidson Motorcycle pass by left to right.Stereo Recording, Recorded with a Zaxcom DevaII using a Senheisser MKH-30 and MKH-40, recorded MS, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1043,https://freesound.org/people/RHumphries/sounds/1043/,rbh Harley by 02.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,16.2871,48000.0,2,wav,"[""field-recording"", ""harley"", ""motorcycle"", ""outdoor"", ""pass-by""]","Harley Davidson Motorcycle pass by left to right.Stereo Recording, Recorded with a Zaxcom DevaII using a Senheisser MKH-30 and MKH-40, recorded MS, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1044,https://freesound.org/people/RHumphries/sounds/1044/,rbh Harley by 03.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,18.111,48000.0,2,wav,"[""field-recording"", ""harley"", ""motorcycle"", ""outdoor"", ""pass-by""]","Harley Davidson Motorcycle pass by left to right.Stereo Recording, Recorded with a Zaxcom DevaII using a Senheisser MKH-30 and MKH-40, recorded MS, decoded to AB <a href=""http://stereo.edia.com"" rel=""nofollow"">stereo.edia.com</a>",,,,,,false,false,true,true,"duration,music_proxy"
1045,https://freesound.org/people/RHumphries/sounds/1045/,rbh Harley by 04.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,27.88,48000.0,2,wav,"[""field-recording"", ""harley"", ""motorcycle"", ""outdoor"", ""pass-by""]","Harley Davidson Motorcycle pass by left to right.Stereo Recording, Recorded with a Zaxcom DevaII using a Senheisser MKH-30 and MKH-40, recorded MS, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1046,https://freesound.org/people/RHumphries/sounds/1046/,rbh Harley by 05.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,19.5214,48000.0,2,wav,"[""field-recording"", ""harley"", ""motorcycle"", ""outdoor"", ""pass-by""]","Harley Davidson Motorcycle pass by left to right.Stereo Recording, Recorded with a Zaxcom DevaII using a Senheisser MKH-30 and MKH-40, recorded MS, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1050,https://freesound.org/people/RHumphries/sounds/1050/,rbh Mpls Bog birds.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,180.047,48000.0,2,wav,"[""animal"", ""birds"", ""field-recording"", ""nature"", ""outdoor""]","Suburban Minneapolis bog ambiance. Many birds.recorded with a Zaxcom Deva II using Sennheiser MKH-30 and MKH-40, recorded as MS, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1051,https://freesound.org/people/RHumphries/sounds/1051/,rbh Mpls bird.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,28.2201,48000.0,2,wav,"[""animal"", ""birds"", ""field-recording"", ""nature"", ""outdoor""]","Suburban Minneapolis ambiance. Many birds.recorded with a Zaxcom Deva II using Sennheiser MKH-30 and MKH-40, recorded as MS, decoded to AB stereo.",,,,,,false,false,true,true,"duration,music_proxy"
1052,https://freesound.org/people/RHumphries/sounds/1052/,rbh crickets birds quietday.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,39.7067,48000.0,2,wav,"[""animal"", ""birds"", ""crickets"", ""field-recording"", ""nature"", ""outdoor""]","Suburban ambiance. birds and crickets. daytime.recorded with a Zaxcom Deva II using Sennheiser MKH-30 and MKH-40, recorded as MS, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1053,https://freesound.org/people/RHumphries/sounds/1053/,rbh crickets suburb night1.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,67.4335,48000.0,2,wav,"[""animal"", ""crickets"", ""field-recording"", ""nature"", ""outdoor""]",Suburban evening cricket ambiance.recorded with a minidisk recorder and an AT stereo mic.,,,,,,false,true,true,true,music_proxy
1054,https://freesound.org/people/RHumphries/sounds/1054/,rbh meadow dc crix birds.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,83.9522,48000.0,2,wav,"[""animal"", ""birds"", ""crickets"", ""field-recording"", ""nature"", ""outdoor""]","Suburban Washington DC daytime ambiance. field with crickets and birds. recorded with a Zaxcom Deva II using Sennheiser MKH-30 and MKH-40, recorded as MS, decoded to LR stereo.",,,,,,false,true,true,true,music_proxy
1055,https://freesound.org/people/RHumphries/sounds/1055/,rbh mocking bird.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,48.5595,48000.0,2,wav,"[""animal"", ""bird"", ""field-recording"", ""mocking-bird"", ""nature"", ""outdoor""]","Mockingbird bird. traffic in BG. Recorded with a Zaxcom Deva II using Sennheiser MKH-30 and MKH-40, recorded as MS, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1056,https://freesound.org/people/RHumphries/sounds/1056/,rbh city night crickets.wav,RHumphries,https://creativecommons.org/licenses/by/4.0/,180.067,48000.0,2,wav,"[""ambience"", ""crickets"", ""field-recording"", ""nature"", ""outdoor""]","Urban nightime crickets.recorded using a Zaxcom Deva II, Sennheiser MKH-30 and MKH-40 as MS, decoded to AB stereo.",,,,,,false,true,true,true,music_proxy
1057,https://freesound.org/people/Freed/sounds/1057/,210903F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,32.872,44100.0,2,mp3,"[""layer"", ""voice""]",Voice elements in high density,,,,,,false,true,true,true,music_proxy
1058,https://freesound.org/people/Freed/sounds/1058/,090903E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,17.0073,44100.0,2,mp3,"[""spreads"", ""voice""]",Spread voice fragments slowly shifting,,,,,,false,false,true,true,"duration,music_proxy"
1059,https://freesound.org/people/Freed/sounds/1059/,210803D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,19.0859,44100.0,2,mp3,"[""spreads"", ""voice""]",Spread noisy voice fragments,,,,,,false,false,true,true,"duration,music_proxy"
1060,https://freesound.org/people/Freed/sounds/1060/,200403D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,9.12249,44100.0,2,mp3,"[""instruments"", ""voice""]","Flute and strings, talking",,,,,,false,false,true,true,"duration,music_proxy"
1061,https://freesound.org/people/Freed/sounds/1061/,200403E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,6.88762,44100.0,2,mp3,"[""instruments"", ""voice""]","Flute and strings, talking",,,,,,false,false,true,true,"duration,music_proxy"
1062,https://freesound.org/people/Freed/sounds/1062/,200403F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,13.2154,44100.0,2,mp3,"[""instruments"", ""voice""]","Flute and strings, talking",,,,,,false,false,true,true,"duration,music_proxy"
1063,https://freesound.org/people/Freed/sounds/1063/,200403G.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.4875,44100.0,2,mp3,"[""instruments"", ""voice""]","Flute and strings, talking",,,,,,false,false,true,true,"duration,music_proxy"
1064,https://freesound.org/people/Freed/sounds/1064/,200403H.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,10.3956,44100.0,2,mp3,"[""instruments"", ""voice""]","Flute and strings, talking",,,,,,false,false,true,true,"duration,music_proxy"
1065,https://freesound.org/people/Freed/sounds/1065/,200403I.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,10.8515,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking flute,,,,,,false,false,true,true,"duration,music_proxy"
1066,https://freesound.org/people/Freed/sounds/1066/,200403J.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.8415,44100.0,2,mp3,"[""instruments"", ""voice""]","Bass flute and violin, talking",,,,,,false,false,true,true,"duration,music_proxy"
1067,https://freesound.org/people/Freed/sounds/1067/,200403K.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,12.4624,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking bass flute,,,,,,false,false,true,true,"duration,music_proxy"
1068,https://freesound.org/people/Freed/sounds/1068/,200403L.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.2687,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking bass flute,,,,,,false,false,true,true,"duration,music_proxy"
1069,https://freesound.org/people/Freed/sounds/1069/,200403M.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,13.2165,44100.0,2,mp3,"[""instruments"", ""voice""]","Bass flute and violin, talking",,,,,,false,false,true,true,"duration,music_proxy"
1070,https://freesound.org/people/Freed/sounds/1070/,200403N.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.8596,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking bass flute,,,,,,false,false,true,true,"duration,music_proxy"
1071,https://freesound.org/people/Freed/sounds/1071/,200403O.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,10.9356,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking bass flute,,,,,,false,false,true,true,"duration,music_proxy"
1072,https://freesound.org/people/Freed/sounds/1072/,240403A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,13.761,44100.0,2,mp3,"[""instruments"", ""voice""]","Violin, talking while dancing",,,,,,false,false,true,true,"duration,music_proxy"
1073,https://freesound.org/people/Freed/sounds/1073/,240403B.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,12.041,44100.0,2,mp3,"[""instruments"", ""voice""]",Talking violin,,,,,,false,false,true,true,"duration,music_proxy"
1074,https://freesound.org/people/Freed/sounds/1074/,240403C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.183,44100.0,2,mp3,"[""instruments"", ""voice""]",Cello talking with violin,,,,,,false,false,true,true,"duration,music_proxy"
1075,https://freesound.org/people/Freed/sounds/1075/,240403D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,7.98,44100.0,2,mp3,"[""speech"", ""voice""]","Hectic dialogue, mixed voices",,,,,,false,false,true,true,"duration,music_proxy"
1076,https://freesound.org/people/Freed/sounds/1076/,240403E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,8.758,44100.0,2,mp3,"[""speech"", ""voice""]","Hectic dialogue, higher voices",,,,,,false,false,true,true,"duration,music_proxy"
1077,https://freesound.org/people/Freed/sounds/1077/,240403F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,17.482,44100.0,2,mp3,"[""speech"", ""voice""]","Voice of an Alt, telling a story",,,,,,false,false,true,true,"duration,music_proxy"
1078,https://freesound.org/people/Freed/sounds/1078/,240403G.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,12.687,44100.0,2,mp3,"[""speech"", ""voice""]","Male voice, telling a story",,,,,,false,false,true,true,"duration,music_proxy"
1079,https://freesound.org/people/Freed/sounds/1079/,261100A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,27.1939,44100.0,2,mp3,"[""voice""]",Raising field of voice sounds,,,,,,false,false,true,true,"duration,music_proxy"
1080,https://freesound.org/people/Freed/sounds/1080/,280103AA.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,17.7658,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Electronic birds, high density",,,,,,false,false,true,true,"duration,music_proxy"
1081,https://freesound.org/people/Freed/sounds/1081/,280103AB.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.5044,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Electronic birds, high density, some tones included",,,,,,false,false,true,true,"duration,music_proxy"
1082,https://freesound.org/people/Freed/sounds/1082/,280103M.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.9921,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Electronic birds, huge voice range, large reverb",,,,,,false,false,true,true,"duration,music_proxy"
1083,https://freesound.org/people/Freed/sounds/1083/,280103N.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.912,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Electronic birds, huge voice range, large reverb, slightly less density than its neighbored sound 280103M",,,,,,false,false,true,true,"duration,music_proxy"
1084,https://freesound.org/people/Freed/sounds/1084/,280103Q.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.5537,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, high voices",,,,,,false,false,true,true,"duration,music_proxy"
1085,https://freesound.org/people/Freed/sounds/1085/,280103R.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.0335,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, very high voices",,,,,,false,false,true,true,"duration,music_proxy"
1086,https://freesound.org/people/Freed/sounds/1086/,280103S.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.4129,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]",Clapping voice,,,,,,false,false,true,true,"duration,music_proxy"
1087,https://freesound.org/people/Freed/sounds/1087/,280103W.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,19.4106,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, single voice",,,,,,false,false,true,true,"duration,music_proxy"
1088,https://freesound.org/people/Freed/sounds/1088/,280103X.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.2977,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, multiple colors",,,,,,false,false,true,true,"duration,music_proxy"
1089,https://freesound.org/people/Freed/sounds/1089/,280103Y.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,17.6908,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, bubbling",,,,,,false,false,true,true,"duration,music_proxy"
1090,https://freesound.org/people/Freed/sounds/1090/,280103Z.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.8826,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Hectic twaddle, cawing",,,,,,false,false,true,true,"duration,music_proxy"
1091,https://freesound.org/people/Freed/sounds/1091/,081102D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,16.5839,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic""]",Singing birds,,,,,,false,false,true,true,"duration,music_proxy"
1092,https://freesound.org/people/Freed/sounds/1092/,161102Q.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,24.2336,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic""]",Talking bird voices (deep),,,,,,false,false,true,true,"duration,music_proxy"
1093,https://freesound.org/people/Freed/sounds/1093/,181102A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,23.8141,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic""]",Talking bird (high),,,,,,false,false,true,true,"duration,music_proxy"
1094,https://freesound.org/people/Freed/sounds/1094/,241102C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,20.6054,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic""]",Talking bird in a cage,,,,,,false,false,true,true,"duration,music_proxy"
1095,https://freesound.org/people/Freed/sounds/1095/,130902C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,24.763,44100.0,2,mp3,"[""birds"", ""electronic""]",Flying bird,,,,,,false,false,true,true,"duration,music_proxy"
1096,https://freesound.org/people/Freed/sounds/1096/,140902A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,10.6757,44100.0,2,mp3,"[""birds"", ""electronic""]",Flying bird,,,,,,false,false,true,true,"duration,music_proxy"
1097,https://freesound.org/people/Freed/sounds/1097/,140902C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.2789,44100.0,2,mp3,"[""birds"", ""electronic""]",Playing bird,,,,,,false,false,true,true,"duration,music_proxy"
1098,https://freesound.org/people/Freed/sounds/1098/,140902D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.7982,44100.0,2,mp3,"[""birds"", ""electronic""]",Flying bird,,,,,,false,false,true,true,"duration,music_proxy"
1099,https://freesound.org/people/Freed/sounds/1099/,140902G.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,13.9048,44100.0,2,mp3,"[""birds"", ""electronic""]",Flying bird,,,,,,false,false,true,true,"duration,music_proxy"
1100,https://freesound.org/people/Freed/sounds/1100/,140902H.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,9.42971,44100.0,2,mp3,"[""birds"", ""electronic""]",Playing bird,,,,,,false,false,true,true,"duration,music_proxy"
1101,https://freesound.org/people/Freed/sounds/1101/,161102C.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,16.1839,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]",Four voices with clicks,,,,,,false,false,true,true,"duration,music_proxy"
1102,https://freesound.org/people/Freed/sounds/1102/,161102D.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,17.6207,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","Low voice, dancing",,,,,,false,false,true,true,"duration,music_proxy"
1103,https://freesound.org/people/Freed/sounds/1103/,161102F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,16.2362,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]","High voice, talking",,,,,,false,false,true,true,"duration,music_proxy"
1104,https://freesound.org/people/Freed/sounds/1104/,241102F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.7962,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]",Multi-level voice,,,,,,false,false,true,true,"duration,music_proxy"
1105,https://freesound.org/people/Freed/sounds/1105/,241102H.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,18.2998,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]",Mystic voice,,,,,,false,false,true,true,"duration,music_proxy"
1106,https://freesound.org/people/Freed/sounds/1106/,251102B.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,21.2256,44100.0,2,mp3,"[""animal"", ""birds"", ""electronic"", ""fm""]",Melodic voice,,,,,,false,false,true,true,"duration,music_proxy"
1107,https://freesound.org/people/Freed/sounds/1107/,140902A.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,10.6982,44100.0,2,mp3,"[""birds"", ""electronic""]",Scattered voice,,,,,,false,false,true,true,"duration,music_proxy"
1108,https://freesound.org/people/Freed/sounds/1108/,140902B.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,11.1162,44100.0,2,mp3,"[""birds"", ""electronic""]",Scattered voice,,,,,,false,false,true,true,"duration,music_proxy"
1109,https://freesound.org/people/Freed/sounds/1109/,140902E.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,12.6051,44100.0,2,mp3,"[""birds"", ""electronic""]",Gliding voice,,,,,,false,false,true,true,"duration,music_proxy"
1110,https://freesound.org/people/Freed/sounds/1110/,140902F.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,12.6051,44100.0,2,mp3,"[""birds"", ""electronic""]",Gliding voice,,,,,,false,false,true,true,"duration,music_proxy"
1111,https://freesound.org/people/Freed/sounds/1111/,140902H.mp3,Freed,https://creativecommons.org/licenses/by/4.0/,9.44433,44100.0,2,mp3,"[""birds"", ""electronic""]",Scattered voice,,,,,,false,false,true,true,"duration,music_proxy"
1112,https://freesound.org/people/Coblat/sounds/1112/,yiourgh.wav,Coblat,http://creativecommons.org/licenses/sampling+/1.0/,0.749977,44100.0,2,wav,"[""echo"", ""processed"", ""voice""]","reverse echoes, nothing special.",,,,,,false,false,true,true,"duration,music_proxy"
